id,price
188533,15823.330699239737
188534,75831.02187808476
188535,54756.75139537688
188536,47347.673141986445
188537,35635.069840363816
188538,18047.539376861732
188539,9000.0
188540,48735.20451502825
188541,57395.013849299736
188542,41292.85524254284
188543,25694.005546643668
188544,14172.028075902448
188545,46137.03345828588
188546,98237.36045098293
188547,9000.0
188548,113545.90630759469
188549,29734.152975065645
188550,10284.406655949753
188551,97447.5229635741
188552,55393.082767178836
188553,67269.27750565464
188554,27229.422137826376
188555,66647.15803681838
188556,19487.821791874252
188557,15343.699131957845
188558,71128.71324949998
188559,27188.561279291054
188560,12781.60393338926
188561,89900.67966172422
188562,29992.51625519247
188563,90076.70376086363
188564,43227.40264367001
188565,56642.991533629545
188566,44820.23653876071
188567,14760.034318085905
188568,53317.17142534324
188569,24880.65522606835
188570,11186.371371695726
188571,43319.27090413579
188572,98883.9092732685
188573,23369.07726438629
188574,40138.71847701327
188575,55196.17119122349
188576,40264.47396964022
188577,13453.355273669431
188578,32561.596772018347
188579,60150.28498789275
188580,66646.6387854672
188581,101358.34614925885
188582,32479.003283073635
188583,94808.70414415897
188584,41421.34174340094
188585,50993.06364445966
188586,43639.91788286575
188587,74251.2671015466
188588,29931.54151384472
188589,9000.0
188590,25923.49539065962
188591,27178.575761034375
188592,46176.30601925878
188593,43375.6801867115
188594,68653.31636614719
188595,35973.466801691575
188596,51780.169465222054
188597,39137.76090113731
188598,30360.159024770714
188599,14144.21681101425
188600,41619.06036608514
188601,63081.80882750351
188602,41699.89081335351
188603,105335.56100857026
188604,9000.0
188605,50020.61772163048
188606,41416.713216802505
188607,48419.431517119534
188608,11155.887716944373
188609,50689.24762415712
188610,44365.572391759975
188611,26447.767104715556
188612,87053.39805027115
188613,29117.70301736018
188614,9000.0
188615,35115.9124518256
188616,57595.279649201744
188617,45585.939615380885
188618,29330.819478332887
188619,79563.02572152224
188620,18142.582130127626
188621,36786.69367563084
188622,102412.22492837587
188623,73440.85877847695
188624,49275.054869071835
188625,35314.517182057345
188626,13446.157562673126
188627,89472.66040156384
188628,65063.85808954239
188629,26882.339427038656
188630,28024.058384537737
188631,79378.00746385846
188632,59008.13180352433
188633,54816.391103194655
188634,9000.0
188635,30944.239387482758
188636,64621.047320692574
188637,12363.790636695632
188638,41478.95491595213
188639,22075.977698063813
188640,9000.0
188641,35663.56702133016
188642,9000.0
188643,76356.83177209928
188644,74411.90945185158
188645,64215.350329453315
188646,9000.0
188647,23408.656276752776
188648,30384.333978578452
188649,45159.342348394704
188650,98213.78959317831
188651,57547.241291559476
188652,68992.90526040782
188653,77130.58319242283
188654,9000.0
188655,15286.412520308597
188656,37529.34384676657
188657,41280.473078668794
188658,9745.404254811963
188659,61019.317469748494
188660,10040.130978133653
188661,78416.34523935847
188662,9000.0
188663,19691.14679804564
188664,93991.77565450202
188665,126735.03722969156
188666,29258.332282563835
188667,9000.0
188668,16976.41349886159
188669,31478.952987460496
188670,64668.19467011148
188671,23437.864543815118
188672,23508.27352093445
188673,50943.7153287444
188674,14138.076543259833
188675,9000.0
188676,55402.45707752988
188677,11535.429345962666
188678,39207.52563057524
188679,49002.2006809031
188680,55353.164444967195
188681,9000.0
188682,9989.988447839904
188683,9000.0
188684,69243.74991091725
188685,38511.487406114014
188686,91004.60939427555
188687,9000.0
188688,46077.008088158946
188689,9805.809485125827
188690,27764.97559322514
188691,59457.58301219577
188692,32149.350088525465
188693,12407.977658525087
188694,11844.420115251865
188695,40219.4452609907
188696,71832.38995193428
188697,41213.151620228164
188698,36636.44613999186
188699,59852.85640657311
188700,103931.01529727667
188701,40535.58813488902
188702,9000.0
188703,75068.52731039489
188704,50610.928391377034
188705,18874.45778817608
188706,81890.65684239037
188707,9000.0
188708,35257.96265454255
188709,13031.578943086126
188710,20655.747140075655
188711,37054.87976366699
188712,53771.473123664946
188713,43986.92684761128
188714,27386.670660474323
188715,48298.02992415486
188716,67276.65835641313
188717,10422.59870816581
188718,29962.156686054102
188719,66257.30146750317
188720,13327.964391591999
188721,73179.16790267269
188722,70369.63691035635
188723,23402.257676173842
188724,26343.12287453917
188725,9000.0
188726,44032.34864829765
188727,22393.512696651487
188728,57698.765133246736
188729,20958.72197083944
188730,58270.471909732885
188731,64043.45709756533
188732,35314.86592311615
188733,22863.700824127995
188734,9000.0
188735,9000.0
188736,9000.0
188737,93247.65095721497
188738,79212.42408107794
188739,73506.40154322836
188740,86227.45206892575
188741,44057.425940891844
188742,22302.27675831578
188743,36672.015870733165
188744,70504.03838893538
188745,58396.80907562529
188746,39053.41372811667
188747,41346.11098485431
188748,35944.80906013031
188749,56112.96201505235
188750,9000.0
188751,56485.47519552911
188752,95990.84886472381
188753,10726.95203707567
188754,47140.921432164614
188755,63194.74224422307
188756,49049.049162174975
188757,26224.5451723623
188758,11463.84321583318
188759,21089.024743813457
188760,9000.0
188761,46768.53803920414
188762,49225.77590145694
188763,40625.01580736478
188764,12686.583657000709
188765,78239.02094627332
188766,29462.130790674557
188767,9000.0
188768,29522.11531903413
188769,69134.5056640792
188770,44126.90827618098
188771,10784.628709074264
188772,9000.0
188773,46294.37904734297
188774,54978.01210295829
188775,47402.489614515674
188776,14025.10512849972
