id,price
188533,24214.471802760392
188534,89528.44478528721
188535,45088.506949224946
188536,46809.374729442774
188537,30798.519570406042
188538,24302.020066693593
188539,26217.468603283673
188540,35583.50677720617
188541,52899.29283541711
188542,38203.39087509743
188543,21616.374326142162
188544,18111.976539358595
188545,38291.124165072535
188546,89547.65864457353
188547,30125.90074231269
188548,86368.61457087506
188549,28245.835183271207
188550,22980.024678090376
188551,73665.6415569323
188552,48394.54479908089
188553,61770.13093083835
188554,26662.818483556093
188555,59022.4638844719
188556,18333.89847396734
188557,23299.254551534406
188558,60896.0050309395
188559,55056.86341538258
188560,18136.026792573848
188561,76831.1766159394
188562,36446.75702498565
188563,90204.12254106597
188564,39473.10359326802
188565,42984.48476004391
188566,39860.170726087774
188567,19572.97993005082
188568,41342.515260890774
188569,31103.927313025353
188570,22236.25683629322
188571,45320.89279780902
188572,88650.05127970029
188573,30786.88620896137
188574,44612.25546374356
188575,38145.72955208727
188576,36867.062125589444
188577,19245.044390518153
188578,39652.72095468262
188579,45142.32519341719
188580,59644.086787794
188581,88700.19728132263
188582,30154.43580012557
188583,81106.67875995615
188584,38877.957844428835
188585,45280.895227573834
188586,47367.876770858056
188587,65633.54849223826
188588,36425.03381032874
188589,26749.222057756495
188590,35472.95570623337
188591,33525.26994548031
188592,32150.60926797807
188593,56019.981405624996
188594,61831.81582870852
188595,36452.443455761786
188596,60301.684434615665
188597,38827.79394091398
188598,26744.16608869984
188599,20573.72223885205
188600,45127.31759766678
188601,59331.547374659254
188602,35052.25307152601
188603,58998.84043854339
188604,21271.965868770112
188605,46208.039038117306
188606,35088.4823962721
188607,66000.3544210806
188608,35365.671468966284
188609,44738.93315130251
188610,50459.39784120166
188611,25035.05506860193
188612,71516.13494466907
188613,25531.370359568355
188614,28060.496941747948
188615,28615.350783279497
188616,56097.52848699214
188617,45585.34876328899
188618,39334.24131771375
188619,68240.59808128541
188620,15303.330420718552
188621,39008.787003524885
188622,96025.36622006627
188623,75171.41444402123
188624,44806.092989780824
188625,40198.62023454013
188626,26534.303333036936
188627,95885.47169305841
188628,50286.40349233723
188629,25030.140540186956
188630,31156.08117455227
188631,79113.69918197658
188632,63775.83193229689
188633,48485.28241262571
188634,19929.554890004325
188635,21759.73914702335
188636,61024.74139084644
188637,22594.03062029155
188638,39537.64730894112
188639,23092.33258504971
188640,17781.0587619777
188641,31755.981457323705
188642,17212.229797133976
188643,74914.38668395388
188644,58548.85247654137
188645,57485.53876641803
188646,16945.186580458572
188647,24578.04359848403
188648,32692.845007621574
188649,44387.310961835145
188650,91506.38818294853
188651,53061.07164550183
188652,64116.15468628147
188653,69416.02325694631
188654,20396.831018212233
188655,24731.515914803444
188656,28125.328495319496
188657,39211.422254749305
188658,19620.824678799865
188659,50075.77451036634
188660,24426.72742152453
188661,69412.54947876166
188662,20714.48406833064
188663,34234.82905216742
188664,72691.27884922936
188665,170214.71139908678
188666,35897.777366510476
188667,16074.077788792314
188668,17150.68657015614
188669,36286.67014121009
188670,52922.36305671647
188671,27440.012569097704
188672,22674.64860495429
188673,40759.89497831109
188674,25391.43513806846
188675,46219.161719006945
188676,39252.99369835117
188677,19236.323249833888
188678,32609.864429244994
188679,61520.88549161994
188680,43506.6699104236
188681,23597.531809629487
188682,19968.77277371905
188683,20181.411154109082
188684,59071.462461762654
188685,42728.375922650586
188686,82080.03543503671
188687,25152.43154024908
188688,40226.53271038541
188689,16904.988591581416
188690,41320.642713281304
188691,51320.48068981263
188692,42357.816857925325
188693,17280.034941081864
188694,19385.235065213816
188695,36626.87197934242
188696,92515.3650100004
188697,32825.99621099604
188698,50180.28666019752
188699,49929.19839008815
188700,96213.75799209799
188701,51597.611520968436
188702,21931.964534648323
188703,64049.712916125456
188704,54303.23094047372
188705,20639.81105622209
188706,63778.47062628491
188707,18103.236354579905
188708,44579.236079638176
188709,20371.807693355855
188710,24736.94887579139
188711,33177.57204009581
188712,48143.2329679155
188713,40079.97092374551
188714,36596.7822971988
188715,42170.784439261464
188716,64015.00198713375
188717,17816.54727037246
188718,30350.709188958117
188719,53649.356592100376
188720,22056.584488529228
188721,63617.22567614406
188722,58470.14601975618
188723,21115.498289485873
188724,32475.33129898656
188725,26743.991664328652
188726,41486.81678257792
188727,19548.801849191
188728,47490.23030619324
188729,22782.973260995743
188730,47179.40175640938
188731,60740.697693555296
188732,36983.92620287465
188733,22207.863347391296
188734,23711.915793720127
188735,17022.20118970157
188736,22216.30790522364
188737,72611.4633346608
188738,45020.760373498815
188739,65131.695977889125
188740,88422.9158771433
188741,51741.03228256659
188742,31905.67606292204
188743,22032.38411061049
188744,69450.23368192931
188745,40606.90200987706
188746,39482.220781253476
188747,38662.768264497296
188748,59423.94672208294
188749,50934.33842641648
188750,15663.180686293155
188751,50805.633161843165
188752,71362.4420816676
188753,21608.66180202676
188754,49669.94128487331
188755,45567.129365043
188756,44711.03632346468
188757,28133.673973048037
188758,20246.19717189759
188759,18127.274113107374
188760,18534.045056022536
188761,51946.14536818367
188762,44064.64506389345
188763,32182.80630490815
188764,18787.76754324284
188765,75172.07566695815
188766,31796.07256247235
188767,19177.228764378517
188768,26646.869175323154
188769,97798.70311542452
188770,36728.96362805648
188771,20506.01970687259
188772,15635.300563551908
188773,30485.815577514095
188774,44085.32655227908
188775,34413.88659461756
188776,17732.236232768762
188777,28826.14024912966
188778,30921.877339318627
188779,62001.55769000373
188780,37910.0121274234
188781,68761.09603877785
188782,28113.282291637126
188783,16404.962911455317
188784,42307.417899301705
188785,45702.23956356597
188786,39090.851200387464
188787,18022.333690048996
188788,30450.138751452054
188789,43745.50705625225
188790,21172.973076275328
188791,16211.717260001908
188792,56131.90371523806
188793,26496.07869063823
188794,27134.698126361345
188795,60476.058847071065
188796,36568.62759642845
188797,102244.65392500832
188798,18833.451883050926
188799,21733.25500492766
188800,53922.881499664174
188801,56441.14037932354
188802,31272.109904641286
188803,103184.47048489186
188804,16831.72693292856
188805,24174.9187468642
188806,56423.38323104357
188807,44290.436056748695
188808,70760.12952069798
188809,40271.640769763675
188810,33115.385066776085
188811,54167.53342568715
188812,22988.138906578555
188813,17817.44122052997
188814,38714.0229444138
188815,33751.017735406385
188816,29433.050237643012
188817,38558.429979992514
188818,38864.834650384546
188819,44899.44718683403
188820,40610.03000294161
188821,36872.44289144434
188822,21032.190820708336
188823,46174.60599791842
188824,19750.78125555456
188825,20941.79622076981
188826,17735.948694467184
188827,40026.560105198536
188828,35792.57809838186
188829,52956.10553469352
188830,56364.00288800215
188831,51796.846729032965
188832,18036.601924218307
188833,27973.26703489304
188834,26332.052249925524
188835,25217.391143296623
188836,32638.56891409974
188837,55880.782503565344
188838,41806.29879115555
188839,23227.702533985033
188840,40111.56602106253
188841,60044.25202410949
188842,18272.025920115597
188843,50458.21662250648
188844,41338.45737869225
188845,26989.325086503264
188846,32972.9855923616
188847,48484.03748584661
188848,48599.21160614308
188849,31557.631655725505
188850,70426.62238549314
188851,69643.6303363152
188852,58444.85594465684
188853,19335.867337021253
188854,26685.737301346893
188855,49882.80143577597
188856,94818.1311368193
188857,96249.43149978021
188858,53161.8923261103
188859,43694.94685792105
188860,16311.295956027823
188861,46368.58140699406
188862,70522.22432755145
188863,42516.7594349818
188864,20121.666814243254
188865,20177.850677780643
188866,49423.25325454008
188867,21997.601633950733
188868,56289.39843915014
188869,33144.05279093075
188870,16729.79762418326
188871,20811.443409122654
188872,46795.93018467579
188873,31114.421566080444
188874,34326.01681899985
188875,25871.305863876663
188876,30498.927056795685
188877,30242.093200709394
188878,76921.73657229108
188879,142306.72900857092
188880,44985.23582252375
188881,21313.055156023733
188882,46404.22827490014
188883,33687.86213802991
188884,72293.39605239448
188885,46460.695560106586
188886,53394.41423301708
188887,85918.80740814107
188888,90026.49209707638
188889,65882.01919711965
188890,19022.47292056605
188891,44960.63352817435
188892,34604.904551358835
188893,83808.68777503869
188894,17097.919891247187
188895,38008.35104446262
188896,30197.19915650594
188897,20528.56671961592
188898,21426.398062858178
188899,124892.53139044333
188900,19031.44290976579
188901,16651.720267440203
188902,77518.33640769485
188903,57290.97530093527
188904,28295.76577650263
188905,40373.92645896758
188906,41529.03652739759
188907,82771.80963219504
188908,23750.46028741483
188909,30789.968749452357
188910,22950.513584889326
188911,42929.72608510657
188912,31619.715958502682
188913,57199.343017395746
188914,42126.68819602487
188915,50935.57380236511
188916,17979.482982633315
188917,40927.56966102924
188918,22933.854990811815
188919,76644.21831933896
188920,19972.121119158135
188921,60013.67031868579
188922,31898.201449715812
188923,37538.00272718393
188924,59780.412129817676
188925,52069.0842448161
188926,47597.48715955366
188927,14990.80932197828
188928,59913.09167294408
188929,29909.642112544363
188930,20638.346327610372
188931,44425.87276206547
188932,36756.538661460116
188933,66037.33362171304
188934,24566.158697018094
188935,37137.51657591626
188936,41436.37583613588
188937,30153.130298407177
188938,24768.212031018484
188939,42385.55258038931
188940,23164.12259449924
188941,91668.84619083197
188942,50912.374957667256
188943,45099.07684963996
188944,48200.50467559704
188945,18381.59470362282
188946,37906.877803843745
188947,42930.00968442175
188948,61890.79094616968
188949,127203.80029868241
188950,37490.8704599074
188951,28160.958554135028
188952,17015.166809749182
188953,20336.02304747679
188954,23819.44626484758
188955,56844.03073041574
188956,38477.911278549276
188957,49829.97940951758
188958,28219.699244986878
188959,28706.19280075186
