id,price
188533,18125.817926682383
188534,82079.77987708079
188535,54783.73143705265
188536,35965.653466493044
188537,30109.14281907903
188538,16367.071280781674
188539,11273.33343640276
188540,49254.91109634923
188541,72721.92493759916
188542,33204.99836225426
188543,22888.892918568916
188544,11961.496548276342
188545,54010.34286483342
188546,111869.79821873616
188547,18713.318727591428
188548,113704.14495882919
188549,23378.75045178619
188550,10598.620820706154
188551,97965.65819288336
188552,55556.06818406977
188553,66714.29296184453
188554,23253.58519540839
188555,45702.09254701799
188556,20910.0328499638
188557,21048.630066989306
188558,75471.78834989457
188559,23279.720265917702
188560,12493.226081885343
188561,85964.61870887983
188562,25081.224414049215
188563,97869.9377447035
188564,56532.306302682366
188565,47094.70179131902
188566,34450.417311944424
188567,14030.59467311321
188568,51787.97826269369
188569,23565.414354061228
188570,15528.304818444627
188571,36013.21858597794
188572,101777.89888376609
188573,18797.828393829524
188574,34729.977450342456
188575,45306.35903098463
188576,31586.685280915895
188577,11625.334435087763
188578,33479.62858148478
188579,61698.86019888959
188580,53122.140388777356
188581,102897.89399032888
188582,25444.006274728756
188583,106471.47677213946
188584,31773.596619492833
188585,37835.66060232528
188586,38128.11103044992
188587,57867.40515859523
188588,26342.663414557257
188589,17516.262998279737
188590,21836.54411378839
188591,24969.442214592837
188592,40046.37763332772
188593,32026.887152625335
188594,68817.96642820889
188595,27398.03974953307
188596,46026.6757254812
188597,28498.842142167727
188598,31538.488044849633
188599,15565.912188331968
188600,41620.2881768976
188601,50564.15852581688
188602,37036.84320268483
188603,128259.65549185008
188604,10932.824844859273
188605,33680.63171562023
188606,37255.235297750165
188607,67323.79375945544
188608,18246.990022889422
188609,50895.6040761271
188610,38006.31617119965
188611,24902.596372726835
188612,79641.60193420027
188613,23369.385098059836
188614,16591.846277753895
188615,32433.704727964192
188616,58892.60286583994
188617,44100.448831731985
188618,21926.868903599458
188619,82185.83323558519
188620,12354.107566511822
188621,24804.79069668279
188622,129690.61498197203
188623,76368.6288503104
188624,43396.92620795939
188625,24153.084463297815
188626,16492.993871752115
188627,109682.6877708045
188628,78059.25151780547
188629,19970.49789578807
188630,31941.627689409463
188631,84883.11781230275
188632,49362.57215214921
188633,52963.64784977224
188634,10174.059451562616
188635,32822.6759181185
188636,56809.601741151855
188637,10689.123021810685
188638,39363.603989282514
188639,21590.75042567024
188640,11235.34399807117
188641,27887.435357950493
188642,13899.754133330502
188643,103541.16335407778
188644,93871.44146957484
188645,62772.35774587279
188646,9049.527903800077
188647,23110.767951476653
188648,25875.292448641463
188649,31923.551741498013
188650,104939.14311198541
188651,49364.32040568812
188652,58431.5739887439
188653,66069.22165663174
188654,9131.219894003154
188655,14543.819763540185
188656,29967.826170608492
188657,36671.547760642185
188658,10722.655519995675
188659,54833.71194918926
188660,11928.966642860709
188661,83848.12045320019
188662,10572.165325339642
188663,17775.125873457513
188664,78238.84577876574
188665,157967.0682672307
188666,26283.237550340196
188667,12003.8325619775
188668,15114.778053328577
188669,28995.2086333952
188670,61216.73928435401
188671,20524.9934767384
188672,17673.137800889308
188673,57415.220726609725
188674,12762.63306159469
188675,28468.322377468423
188676,50268.000159654905
188677,11004.896766723776
188678,33739.10568852386
188679,42758.62165529583
188680,55694.42146898161
188681,12925.49922934332
188682,14489.525749108292
188683,9373.607928476507
188684,74151.24333830402
188685,42323.22705238344
188686,106906.81465101041
188687,20528.693980943477
188688,38386.1260008587
188689,10547.659492100613
188690,26647.978061142232
188691,39781.76550630591
188692,30830.612428872824
188693,11757.320261081451
188694,16277.935238275764
188695,20359.0160405018
188696,74227.81092115835
188697,31401.66066686462
188698,13798.702159868357
188699,62328.03416045563
188700,117336.28348637884
188701,29970.79233808384
188702,16098.7502215204
188703,88343.73335602036
188704,50492.898590373465
188705,24307.315779319924
188706,80707.7112386165
188707,12940.230364394025
188708,22604.068875128785
188709,13955.387988163266
188710,22326.105998329516
188711,32922.040840644244
188712,60650.26251521422
188713,35108.590426331524
188714,23891.439055783507
188715,37766.38588831415
188716,88956.09237368027
188717,13668.549132611575
188718,18670.38309991627
188719,37609.84307283476
188720,15861.815308470977
188721,67813.80537361302
188722,60246.01859488995
188723,22917.127341476913
188724,24506.644812121223
188725,14374.55545531163
188726,39628.865434773244
188727,14118.006742078665
188728,50905.80806180466
188729,17379.68265420876
188730,60624.574961617356
188731,72454.60920150194
188732,32768.94512341488
188733,18092.51945099737
188734,11188.895012586214
188735,9113.356403662949
188736,8885.219733610913
188737,87408.93936684116
188738,86587.08259964068
188739,54366.62260288304
188740,89174.64846764837
188741,37979.65288226531
188742,24078.03610801908
188743,33438.35939161243
188744,68836.31274149811
188745,86767.90305704443
188746,33991.75852557896
188747,35619.41744386207
188748,22456.817821579487
188749,54822.903926696505
188750,8748.986899388665
188751,47170.25715990964
188752,106508.86383293133
188753,11030.64258718822
188754,53750.213006081205
188755,65232.66637269932
188756,35860.969268127796
188757,21684.849284855416
188758,10193.498080967931
188759,17542.531150865412
188760,10792.697625004028
188761,37578.47872384716
188762,46129.557933337135
188763,34149.47466623575
188764,13060.996749783637
188765,59550.80805894913
188766,29965.93888974935
188767,10500.621173930514
188768,32752.592979919813
188769,124166.39622738745
188770,44322.97177634623
188771,13324.49412068306
188772,9039.607932165996
188773,44871.65334151552
188774,46984.97573830852
188775,45692.455643926856
188776,12250.206747693768
188777,33011.07763688636
188778,24388.791400614467
188779,86768.83322325483
188780,57257.94356629213
188781,78288.63208822787
188782,15836.458519652046
188783,15843.694823645506
188784,36017.79374852785
188785,26441.659877670878
188786,37328.915054004756
188787,11625.255244111146
188788,16832.671543102217
188789,48898.19843650023
188790,9421.432833290148
188791,8800.898928390861
188792,70442.84529289967
188793,23011.122844517846
188794,13465.811648641264
188795,108395.03699204532
188796,19074.514286911275
188797,99854.37670436627
188798,18121.028091681346
188799,16138.62077167966
188800,55799.82612648685
188801,44114.889651975915
188802,27973.960335100037
188803,94919.98037168768
188804,10569.154807453751
188805,12831.628775914534
188806,86396.3323090435
188807,46143.64847609748
188808,64783.24547166426
188809,39207.813622773254
188810,18480.287358774174
188811,54830.29010176569
188812,18598.096627324958
188813,10772.312654891783
188814,45231.42705383562
188815,16087.738668202692
188816,35125.68274703338
188817,28163.24188058204
188818,35316.594945979894
188819,39381.399579579396
188820,41227.897780163876
188821,34451.27281764714
188822,17404.2687037912
188823,47881.36891088618
188824,9344.949274076349
188825,27152.14779893007
188826,9435.331982769614
188827,36947.38326654006
188828,27892.470100833405
188829,14717.734669784753
188830,44896.44251917787
188831,61203.87478693703
188832,11047.05166791989
188833,26072.501685175645
188834,25895.951467997853
188835,21650.08488027515
188836,35432.24825595222
188837,59158.22477638824
188838,16747.213832638172
188839,14844.524839375485
188840,26619.704801025113
188841,76393.81166571428
188842,15362.772610502183
188843,123886.75047806653
188844,36862.091380447375
188845,21721.938652499226
188846,35915.2600515271
188847,76380.45974165204
188848,12058.864272003853
188849,26283.134008102326
188850,75762.50598484749
188851,117062.55538411642
188852,82745.59347156956
188853,15448.193254369202
188854,18232.449281514793
188855,60429.197987965636
188856,299036.6626475704
188857,105049.25432540628
188858,54157.20312164417
188859,42779.40505386329
188860,8187.944044971999
188861,30361.790789821058
188862,93155.69198082475
188863,26290.8572818744
188864,28994.368826333706
188865,27792.03864766648
188866,43534.70803369408
188867,17021.720122413135
188868,118862.93609459474
188869,26665.584671730456
188870,9163.535603239237
188871,11312.871422161514
188872,42218.968103495165
188873,37599.47148666211
188874,43921.330441749895
188875,15464.626911880263
188876,24870.51539626652
188877,46962.00626542512
188878,73889.11594512145
188879,105203.88359533247
188880,44178.59076353582
188881,15765.107151124008
188882,37550.21185477616
188883,32607.236051680506
188884,83498.30691291808
188885,41150.718216511166
188886,49935.52091394364
