id,price
188533,35549.98442410939
188534,72179.98231047069
188535,64323.95950951742
188536,49393.47036587235
188537,42575.78256129574
188538,28436.868824757257
188539,2000.0
188540,51506.57760340786
188541,66763.9901189077
188542,56687.704226394446
188543,42211.42045704055
188544,2000.0
188545,46662.77329938139
188546,78748.15973349387
188547,2000.0
188548,74613.28242633837
188549,33751.05664566334
188550,2000.0
188551,58150.80597237476
188552,66355.46773370712
188553,60012.18914160915
188554,45863.29295505616
188555,61269.77502195908
188556,32567.784701394383
188557,23339.242254900517
188558,66658.71090716799
188559,24837.313206461637
188560,2000.0
188561,64367.98883213277
188562,36755.98160596076
188563,72684.54702204918
188564,70493.7556145819
188565,51540.43094846719
188566,40618.71634251635
188567,17151.214738435214
188568,63707.78287916811
188569,22041.204229698073
188570,24504.938412602914
188571,44700.48436612463
188572,63666.378205669076
188573,33134.56740334024
188574,55494.67361584685
188575,47351.47425845695
188576,53008.47378353012
188577,2000.0
188578,37946.03533507416
188579,47672.225645946346
188580,54085.0939747632
188581,73729.9908371294
188582,25471.54206364078
188583,81669.08595736697
188584,43874.67221657901
188585,51261.44689472894
188586,33718.354145694706
188587,61918.07518964175
188588,46723.758752302776
188589,11219.056016544277
188590,35713.696199395425
188591,27822.140267882227
188592,27840.062204670714
188593,45474.03713025621
188594,61329.55728850934
188595,32875.82601991466
188596,44259.85302912482
188597,38857.10037179866
188598,43547.37372332692
188599,16313.336449395942
188600,62725.43244483881
188601,52227.74319650374
188602,52317.43517018514
188603,77754.16856868996
188604,15542.121868127102
188605,39596.942619115376
188606,42512.57171492524
188607,68921.98042999281
188608,32168.56974666429
188609,61506.851967534436
188610,49774.6133379277
188611,38034.443283736466
188612,61100.03511175277
188613,31179.58402078076
188614,3966.989852228864
188615,35761.914193930046
188616,61281.22950495408
188617,49423.519452274464
188618,33334.75836511124
188619,68607.19358880776
188620,23422.0893901986
188621,32251.851530066568
188622,85398.18405938015
188623,69516.63314676458
188624,51182.04746147395
188625,38113.346695567976
188626,12471.711516691317
188627,79297.69239018628
188628,63159.818780711736
188629,33262.69868275809
188630,35430.150544512886
188631,64047.66918063679
188632,51215.68995065872
188633,67810.63589597345
188634,2000.0
188635,37715.48773862867
188636,61593.11422241571
188637,7156.959481335893
188638,36773.39399945641
188639,32291.38816655393
188640,11514.616184812916
188641,41355.02526000029
188642,13521.80553369924
188643,79964.33856234665
188644,80679.54721313866
188645,59447.165965303764
188646,4277.547881673723
188647,36847.83301938158
188648,25527.42130931235
188649,40263.39509632435
188650,70198.89470895403
188651,52457.020978811335
188652,73899.10617505181
188653,54520.27920326043
188654,2000.0
188655,23508.65700400765
188656,37737.70322059874
188657,40796.25211006598
188658,5901.84677877526
188659,74503.61704105145
188660,5683.175019592491
188661,65082.829931440945
188662,2000.0
188663,21517.276175718216
