id,price
188533,17277.54221916811
188534,87032.5042032694
188535,52925.80789520033
188536,30859.010460113008
188537,29477.184824355714
188538,18844.014205987594
188539,12859.37812663672
188540,38587.17166588396
188541,78215.01298097902
188542,32043.082336689673
188543,24203.181538807577
188544,12892.918021170964
188545,41853.76696052512
188546,102648.85969449079
188547,18726.815595323264
188548,98008.2425138684
188549,20621.1366795581
188550,12010.537848674541
188551,88304.04105532251
188552,55710.00203461479
188553,68786.4767693692
188554,22854.20771565147
188555,42530.3670826231
188556,18207.390824447422
188557,19701.432498854963
188558,78145.02265136216
188559,28753.154144794036
188560,16015.469551649589
188561,81415.50354835577
188562,25442.711046897253
188563,92414.59595488683
188564,54578.209872571446
188565,37258.3064708219
188566,28209.723730314592
188567,16530.875887775237
188568,44164.32433159457
188569,21302.294024478448
188570,17964.505181916604
188571,42752.46230082047
188572,103633.86166666544
188573,24883.602858093578
188574,32058.637850106134
188575,41786.54240366575
188576,32153.346081067542
188577,14077.53891272824
188578,34045.612364828936
188579,53238.164509131224
188580,43102.990151828744
188581,86936.18478335928
188582,22937.242362156445
188583,92015.46726810817
188584,30242.936183606827
188585,37719.852761292044
188586,38323.592251968665
188587,57050.98797817941
188588,25957.416984912714
188589,18288.234389807018
188590,25442.83466212053
188591,27473.474504446713
188592,42039.253111538455
188593,39173.41333641244
188594,71067.66043979132
188595,28871.53425481301
188596,48843.92960521829
188597,28547.24754507252
188598,27318.391282600263
188599,15558.698012392944
188600,60669.40364305237
188601,53746.86813397106
188602,33764.16185468402
188603,117785.78673903437
188604,11542.508401372352
188605,40576.235875936174
188606,32756.5971788998
188607,65397.318294429955
188608,16430.483974686227
188609,50239.55738369398
188610,45902.36521061363
188611,20976.109125882063
188612,76123.83462212727
188613,23302.125872044162
188614,21927.080464073737
188615,30570.031568934643
188616,69293.47596865172
188617,45967.20020565156
188618,23591.49693127011
188619,81848.15428997803
188620,15868.25449784777
188621,22445.35863798672
188622,160781.38149763635
188623,65036.53700390206
188624,40890.50061192014
188625,27011.172295966535
188626,16783.878759680265
188627,115897.20369880725
188628,78791.76911272004
188629,23703.928199884613
188630,28833.202233249456
188631,94080.21951834919
188632,47826.748660038065
188633,56109.94301175753
188634,10317.062813013228
188635,24942.91932946023
188636,53647.66725881491
188637,12239.841048447754
188638,36781.37507853539
188639,22327.059823569525
188640,12688.449571994408
188641,26587.77564134992
188642,14247.810676653362
188643,92095.25234390743
188644,97079.20220394529
188645,53978.338985601265
188646,11180.488491722885
188647,22579.897880397966
188648,27110.95018019117
188649,37666.56091252985
188650,95837.82836064824
188651,55275.639323473566
188652,57180.150361750995
188653,68345.68396589077
188654,14713.984611901022
188655,19295.887397506463
188656,27165.345909115073
188657,36520.51171745002
188658,10536.029509859884
188659,56028.67157742434
188660,12889.972282441275
188661,85420.37496410692
188662,11564.029517724688
188663,17680.29506828462
188664,80355.32171548274
188665,138872.43589141424
188666,28465.334298627313
188667,12072.305037040784
188668,17834.345041639754
188669,25810.329919240223
188670,65245.313392385295
188671,24592.196786094646
188672,23708.365975119632
188673,58570.96605389302
188674,14217.650300036765
188675,36007.35616928265
188676,47849.52046805738
188677,10362.253168079875
188678,37638.43460891274
188679,47396.79266424307
188680,47295.95365329892
188681,14024.934713371276
188682,15101.60497402047
188683,15906.828247617492
188684,72651.35672539027
188685,39032.621424822864
188686,108134.05559394957
188687,20948.08745804987
188688,37419.33177271367
188689,12626.205032046844
188690,36475.14086848744
188691,42254.68171393471
188692,30172.21305953972
188693,13164.301430536636
188694,15099.671948748606
188695,20999.315567875772
188696,80311.47595455535
188697,31799.25204508249
188698,11166.084683663927
188699,62366.64645787651
188700,119906.22415294891
188701,30911.23885848304
188702,14346.808749442005
188703,89293.1778539061
188704,53296.49074255087
188705,26733.118657982086
188706,107257.49769245124
188707,12238.26457203605
188708,14361.653416452762
188709,13400.162491417106
188710,20374.232674298593
188711,29187.53400343495
188712,52783.05217612471
188713,32233.5728748685
188714,24448.06970050091
188715,38279.4173052135
188716,86764.4383181718
188717,12682.993542830765
188718,18510.700266086147
188719,31221.817904741816
188720,17600.053761671825
188721,76725.89453904347
188722,54253.13835428165
188723,23333.161148356347
188724,28155.999123815815
188725,12737.972107414422
188726,38437.10397606469
188727,12688.805981538173
188728,52209.564834374854
188729,22312.140978482956
188730,60101.70894429257
188731,72446.76752706757
188732,38903.81688928124
188733,21779.75870795965
188734,12951.272745444729
188735,9425.537063300786
188736,10792.465578604584
188737,93182.65400892714
188738,63735.99291214731
188739,47615.059048482755
188740,84801.8363031983
188741,40282.52689730163
188742,22881.721125218315
188743,48471.758852141655
188744,70992.12165021805
188745,53537.522945794
188746,37564.30153042002
188747,33284.42950134775
188748,18039.477277733495
188749,65375.00730359826
188750,10095.083950986043
188751,48033.53873979999
188752,103971.5147771841
188753,11163.040537003462
188754,58781.3675836306
188755,63904.82597942568
188756,32776.740920677024
188757,22422.01980159793
188758,11555.1987396197
188759,18681.955717587647
188760,13881.435747071782
188761,36693.99109344743
188762,48796.28188835284
188763,34933.330883511495
188764,14451.95597372553
188765,55588.27900317879
188766,33156.04919533899
188767,11691.038038013852
188768,34199.44877433942
188769,94377.83229541242
188770,44173.90436584327
188771,15526.67045025267
188772,9588.17221857159
188773,38544.2535182055
188774,46836.298033217885
188775,44015.110994632036
188776,12502.99998743134
188777,19662.791276816628
188778,25663.22102690506
188779,54744.3446051885
188780,61606.229648637425
188781,96130.68391676733
188782,17168.948901962158
188783,22481.27228445233
188784,36334.12620068911
188785,28753.757638700452
188786,35785.78399193351
188787,10158.1720188153
188788,21337.6093667999
188789,49963.748993997775
188790,14271.703416237417
188791,9000.0
188792,70570.23287668878
188793,20041.030778312554
188794,12879.852610233955
188795,97171.34589137103
188796,23837.605610298728
188797,79184.20017810716
188798,23512.045833963406
188799,18751.10947754039
188800,51530.29718996526
188801,47555.23256102193
188802,30150.48654587555
188803,94156.94090904594
188804,11434.103408535384
188805,13822.69512415335
188806,82728.31233571692
188807,45658.25164370143
188808,63222.81930528804
188809,33657.538837292304
188810,20080.05941177981
188811,68558.23195084209
188812,21314.337742038373
188813,12996.207079674334
188814,41098.00916614995
188815,17587.236138337677
188816,39190.81366374006
188817,29334.11451221004
188818,37617.20131494754
188819,44389.43759779689
188820,47500.83731497885
188821,30794.966489032573
188822,20513.45298568642
188823,45469.29184156453
188824,11141.40159890269
188825,27933.439502610054
188826,9909.54814197355
188827,34568.89250727666
188828,28804.612810469713
188829,17082.63186553616
188830,55007.332271525054
188831,60852.01249907699
188832,11407.855611874164
188833,26747.512149861708
188834,28992.595541718423
188835,23265.802048831043
188836,26574.4168363133
188837,54133.932008074364
188838,14774.46129492814
188839,16826.400186943447
188840,29118.273750427692
188841,78105.07286551512
188842,16721.48135572462
188843,90411.43914560374
188844,36827.67432770245
188845,22034.94735490421
188846,34608.17708680894
188847,56848.21490869768
188848,16797.514099670792
188849,30435.571486190333
188850,72519.15145470832
188851,109753.84187402079
188852,83064.5098494846
188853,14534.189751075379
188854,19715.581962229408
188855,62745.51078368499
188856,162042.21560355154
188857,95824.64966184461
188858,45967.711605555036
188859,41277.61005468157
188860,9000.0
188861,37109.60254724849
188862,101434.92528910865
188863,29880.441511521072
188864,27014.265855821184
188865,28740.198258777895
188866,47446.853271546206
188867,14249.788762814773
188868,105819.7597351438
188869,24922.742041911486
188870,9692.088822084384
188871,12289.267302967439
188872,45753.58770628991
188873,45063.08908011047
188874,36285.2183663292
188875,19339.556878748714
188876,27661.787479634193
188877,51767.21304988832
